XLocation,YLocation,Strength,Goal
133,121,0,False
69,183,0,False
63,129,-1,False
142,171,1,False
145,122,1,False
56,203,0,True
63,189,0,False
59,113,0,False
114,235,0,False
164,199,0,False
69,171,0,False
50,121,0,False
107,99,0,False
43,124,0,False
202,271,0,False
106,213,0,False
50,164,0,False
183,20,0,False
73,225,0,False
51,147,0,False
159,27,0,False
108,78,0,False
209,284,0,False
65,13,0,False
137,251,0,False
46,172,0,False
82,144,0,False
119,254,0,False
73,147,0,False
93,170,0,False
213,260,1,False
147,268,-1,False
38,125,1,False
106,74,1,False
174,148,0,False
104,27,0,False
54,169,0,True
133,291,0,False
88,276,0,False
132,112,0,False
126,248,0,False
182,215,0,False
93,197,0,False
95,130,0,True
139,27,0,False
47,141,0,False
171,270,0,False
219,126,0,False
135,161,0,False
93,200,0,True
46,126,0,True
63,194,-1,False
44,25,-1,False
63,85,0,False
71,189,0,False
109,268,0,False
94,201,0,False
88,154,0,False
179,224,0,False
128,215,0,False
214,199,0,False
210,123,0,False
51,188,0,False
56,126,0,False
62,177,0,False
79,272,0,False
51,105,0,False
206,72,0,False
213,162,1,False
49,186,1,False
111,159,1,False
130,208,1,False
100,151,0,False
63,174,0,False
53,147,0,False
59,145,0,False
55,165,0,True
57,125,0,False
75,166,0,False
130,98,0,False
144,118,0,False
83,112,1,False
104,125,1,False
97,135,-1,False
55,180,-1,True
137,244,0,False
121,123,0,False
142,122,0,False
152,86,0,False
177,82,0,False
95,105,0,True
60,125,0,False
104,192,0,False
73,171,0,False
91,71,0,False
162,62,0,False
72,170,1,True
85,159,0,False
98,144,0,False
62,169,0,False
139,183,0,False
144,214,1,False
160,183,0,False
257,35,0,False
116,165,0,False
126,90,-1,False
117,141,0,False
114,201,1,False
75,129,1,False
265,234,-1,False
72,155,0,False
172,177,0,False
163,213,0,False
115,180,0,False
83,125,0,True
67,137,0,True
116,112,0,False
72,178,0,False
76,133,0,False
135,240,0,False
165,202,0,False
127,171,0,False
185,82,0,False
204,45,0,False
147,69,0,False
65,161,0,False
33,177,0,False
48,131,0,False
60,219,0,False
113,121,0,False
97,236,2,False
60,217,2,False
65,177,2,False
105,135,2,True
81,129,1,False
98,137,0,False
73,137,1,False
74,115,1,False
79,210,1,False
113,291,0,False
128,20,0,False
100,65,0,False
105,105,0,False
71,175,1,False
58,176,1,False
142,73,0,False
188,62,0,False
157,13,0,False
206,157,0,False
69,184,0,False
55,105,0,False
117,147,0,False
87,98,0,False
98,70,0,False
86,179,0,False
55,170,0,False
36,127,0,False
245,266,0,False
217,233,0,False
91,184,0,False
105,221,1,False
82,101,1,False
107,117,1,False
90,219,1,False
107,73,0,True
99,231,0,False
206,261,0,False
47,121,0,False
72,184,0,False
249,207,0,False
103,145,0,False
76,163,1,False
130,198,1,True
54,117,0,False
76,177,0,False
206,125,0,False
87,170,0,False
200,247,0,False
206,160,1,False
96,183,0,False
200,207,1,False
151,281,0,False
73,81,0,False
190,236,0,False
56,160,1,False
115,182,1,False
65,150,1,False
75,217,0,False
91,272,0,False
212,285,0,False
88,261,1,False
46,209,1,False
182,86,1,False
126,94,0,True
114,230,0,False
91,63,0,False
57,153,0,False
189,153,1,False
52,210,1,False
70,225,0,False
207,225,0,False
57,170,1,False
144,16,1,False
132,277,0,False
203,150,0,False
211,71,0,False
208,53,0,True
116,91,0,False
74,146,0,True
229,167,0,False
45,81,0,False
208,30,0,False
150,77,0,False
188,60,0,False
57,174,0,False
91,122,0,True
236,24,0,False
215,213,0,False
204,46,0,False
157,266,0,False
136,55,0,False
170,276,0,False
60,178,0,False
46,131,0,True
67,147,0,False
145,123,0,False
86,125,1,True
122,87,-1,False
94,103,0,False
34,134,1,True
100,201,-1,False
42,261,1,False
128,254,1,False
60,192,0,False
141,220,0,False
132,93,1,False
127,77,1,False
137,19,1,False
208,56,0,False
185,243,0,False
94,151,0,False
93,39,0,False
106,173,0,False
44,49,0,False
55,171,0,False
75,265,0,True
96,225,0,False
98,280,0,False
207,21,0,False
40,174,0,True
135,75,0,False
50,131,0,False
127,114,0,True
206,93,1,False
60,166,1,True
32,99,0,False
93,208,0,False
74,150,0,False
49,151,0,False
63,173,0,False
136,150,0,False
152,231,0,False
112,141,0,False
35,122,0,False
145,228,0,False
201,221,0,False
82,226,1,False
45,162,0,False
63,179,0,False
98,45,0,False
162,120,0,False
59,81,0,False
72,262,0,False
51,169,0,False
57,171,1,False
147,21,1,False
50,159,-1,False
171,117,1,False
266,156,-1,False
147,141,0,False
60,180,1,False
173,291,0,False
129,135,0,False
295,219,-1,False
106,13,0,False
52,99,0,False
129,66,0,False
98,90,0,False
95,199,0,False
79,115,0,False
164,46,0,False
68,154,0,False
229,171,0,False
107,69,1,True
57,194,1,False
117,20,0,False
51,150,0,False
65,149,0,False
129,251,0,True
211,207,1,False
45,177,1,True
33,121,-1,False
123,117,0,False
234,241,0,False
113,153,0,False
85,238,0,False
146,266,0,False
57,144,0,True
282,141,0,False
51,159,0,False
45,178,0,False
36,174,0,False
94,261,0,False
139,15,0,False
152,93,0,False
152,39,0,False
38,182,0,True
177,33,1,False
199,17,1,False
150,238,0,False
107,135,0,False
73,122,1,False
136,108,0,False
149,168,0,False
141,136,0,False
75,149,0,False
87,153,0,False
102,88,0,False
86,121,0,False
56,157,0,False
87,175,0,True
51,165,1,False
53,165,1,False
213,150,1,False
53,92,2,False
139,150,2,False
143,270,-1,False
64,152,-1,False
50,162,-1,True
57,122,0,False
105,242,0,False
184,54,0,False
53,149,-1,False
50,190,1,False
57,170,1,False
107,93,-1,False
147,205,1,False
107,60,0,False
145,270,0,False
147,243,0,False
87,260,0,False
135,201,0,False
57,131,0,False
55,154,0,False
68,122,0,False
217,30,0,False
214,18,0,False
129,213,0,False
202,271,0,False
67,147,0,False
116,84,1,False
49,145,1,False
117,51,-1,False
93,200,0,False
200,26,0,False
135,242,0,False
95,85,0,False
44,129,1,False
63,194,1,True
140,213,1,False
50,165,-1,True
131,81,-1,False
39,43,0,False
167,107,0,False
86,115,0,False
98,156,0,False
142,219,0,False
43,117,0,False
71,210,0,False
96,215,0,False
105,116,0,False
123,276,0,False
109,162,0,False
41,124,0,False
189,266,0,False
187,38,0,False
158,46,0,False
93,85,0,False
164,203,0,False
131,36,0,False
132,263,0,False
142,94,0,False
167,148,0,False
99,208,0,True
156,118,0,False
51,165,0,False
137,135,0,False
159,254,0,False
112,46,0,False
107,72,0,False
140,154,0,False
112,72,0,False
53,163,1,False
147,68,1,False
75,93,1,True
52,167,0,False
68,172,0,False
129,165,0,False
59,115,0,False
191,82,0,False
119,225,0,False
182,268,0,False
268,273,-1,False
137,212,1,False
82,83,0,False
90,133,0,False
180,215,0,False
42,211,0,False
59,158,0,False
68,160,0,False
79,192,0,True
170,200,1,False
185,199,1,False
69,136,0,False
53,137,0,False
291,149,-1,False
66,162,0,False
183,102,0,False
125,115,0,False
145,245,0,False
192,220,0,False
185,252,0,False
107,245,0,False
167,99,0,False
191,110,0,False
118,193,0,False
100,171,0,False
161,143,0,False
112,115,0,False
201,84,0,False
177,85,0,False
73,222,0,False
88,196,0,False
99,205,0,False
111,123,0,False
116,110,0,False
82,153,0,True
103,126,0,True
152,164,0,False
86,135,0,False
69,151,0,True
146,50,0,False
120,89,0,False
97,205,0,False
130,62,0,False
172,35,0,False
41,113,0,False
160,97,0,False
178,67,0,False
56,136,0,False
99,84,0,False
128,129,0,False
118,158,1,False
173,141,2,True
52,165,0,False
62,161,0,False
140,255,1,False
107,142,0,False
165,37,0,False
133,110,0,False
120,207,0,False
161,228,0,False
165,78,0,False
135,213,0,True
87,165,0,True
98,177,0,True
135,41,0,False
57,129,0,False
155,108,0,False
84,201,0,False
68,133,0,True
144,179,0,False
140,52,0,False
122,215,0,False
53,114,2,False
117,202,2,False
53,177,2,True
89,91,2,False
120,192,0,False
192,238,0,False
126,22,0,False
112,28,0,False
137,200,0,False
154,254,0,False
153,58,0,False
115,181,0,False
42,105,0,False
182,76,0,False
67,147,0,False
68,105,0,True
206,151,0,False
72,171,-1,True
176,237,1,False
86,103,1,True
161,54,1,False
69,75,0,False
87,96,0,False
194,266,0,False
105,77,0,False
64,155,0,False
141,181,0,False
44,128,0,False
75,103,0,False
103,147,0,False
77,117,0,False
177,78,1,False
164,131,1,True
198,261,0,False
202,250,0,False
107,249,0,False
71,142,0,False
58,128,0,True
60,146,0,False
93,131,0,False
193,76,0,False
64,114,-1,False
83,184,1,False
164,81,1,False
68,129,1,False
166,203,1,False
68,181,0,False
78,77,0,True
105,209,0,False
49,186,0,False
62,196,0,True
175,49,0,False
57,192,0,False
175,51,0,False
72,135,0,False
98,184,0,False
67,148,0,False
75,199,0,False
51,199,0,False
101,83,0,False
107,100,0,False
122,149,0,False
134,114,0,False
83,265,0,False
192,255,0,False
76,177,0,False
97,96,0,False
182,244,0,False
142,159,0,False
128,87,0,False
133,195,0,False
98,199,0,False
145,156,0,False
85,122,1,False
105,220,1,False
174,94,1,False
152,69,0,False
70,103,0,False
109,173,0,False
91,142,0,False
194,72,0,False
152,227,0,False
80,221,0,False
66,139,0,False
98,159,0,False
147,129,0,False
87,139,1,False
183,224,1,False
20,181,-1,False
55,189,0,False
68,109,0,False
271,289,0,False
84,169,0,False
52,176,0,True
195,114,0,False
89,125,0,False
91,184,0,False
242,202,0,False
70,175,0,False
63,171,0,False
141,233,1,False
131,275,1,False
63,159,1,False
106,93,1,False
39,129,1,False
117,97,1,False
251,81,0,False
211,257,0,False
112,278,0,False
215,243,0,False
112,240,0,False
72,183,0,False
62,142,0,False
72,238,0,False
196,225,0,True
69,136,0,False
50,137,0,True
80,136,0,False
74,171,0,False
72,139,0,False
53,212,0,False
33,126,0,False
110,231,0,False
201,137,0,False
109,202,0,False
80,143,0,True
44,131,-1,False
100,123,0,False
155,246,0,False
248,214,0,False
40,122,0,True
71,164,-1,False
94,91,1,False
206,235,0,False
119,254,0,False
193,219,1,False
111,215,1,False
90,212,0,False
171,278,1,False
100,81,0,False
137,162,0,False
162,203,0,False
59,169,0,False
141,243,0,False
38,127,0,False
218,285,0,False
119,196,0,False
62,144,0,False
84,177,0,False
143,203,0,False
31,121,0,False
48,131,0,False
220,273,0,False
110,58,0,False
241,198,0,False
105,241,1,False
243,129,1,False
215,81,1,False
198,268,0,False
233,148,0,False
100,81,0,False
126,261,0,False
207,157,0,False
146,75,0,False
207,82,0,True
160,14,0,False
52,129,0,True
49,18,0,False
182,278,0,False
111,20,0,False
209,220,0,False
56,169,0,False
45,189,1,False
215,111,1,False
90,277,1,False
64,170,1,False
123,147,1,False
58,135,-1,False
91,157,0,False
191,208,0,False
80,171,0,True
57,237,0,False
134,253,1,False
94,153,1,False
121,38,1,False
81,278,0,False
149,72,0,False
65,114,0,True
127,53,1,False
53,146,1,False
52,154,1,False
57,156,1,True
161,20,0,False
78,231,0,False
166,285,0,False
78,128,0,False
65,166,0,False
70,136,0,True
56,186,0,False
241,49,0,False
73,155,0,False
213,75,0,False
237,52,0,False
206,236,0,False
82,90,0,False
98,78,0,False
73,133,0,False
176,277,0,False
204,228,0,False
62,133,0,False
58,131,0,False
285,87,0,False
275,57,0,False
69,151,0,False
73,107,0,False
113,116,0,True
64,142,0,False
99,181,0,False
190,264,0,False
134,202,0,False
59,129,0,True
41,231,0,False
127,211,0,False
68,235,0,False
47,146,0,False
116,75,0,False
208,140,0,False
96,159,-1,False
126,90,1,False
124,221,1,False
49,154,1,False
65,172,1,False
238,25,1,False
67,138,0,False
67,225,0,False
75,100,0,False
50,119,0,False
98,241,0,False
141,226,0,False
138,207,0,False
35,113,0,False
51,193,0,False
62,161,0,False
160,135,0,False
256,247,0,False
68,25,0,False
85,231,0,False
188,27,1,False
200,137,1,False
195,33,0,False
47,129,0,False
216,33,0,False
65,152,0,False
105,122,0,True
61,168,0,False
183,168,1,False
129,189,2,False
80,87,1,True
52,138,-1,True
63,256,2,False
178,108,2,False
108,149,0,False
66,118,0,False
37,121,0,False
83,240,-1,False
95,78,1,True
34,250,0,False
47,171,0,False
93,120,0,False
44,197,0,False
87,92,0,False
267,201,0,False
205,279,0,False
60,79,0,False
53,181,0,False
88,159,0,False
70,127,0,False
93,26,0,False
58,126,0,False
52,111,0,False
117,106,0,False
99,174,1,False
178,249,0,False
68,86,0,False
196,52,0,False
88,240,0,False
48,157,0,False
121,185,0,False
187,275,0,False
70,177,0,True
63,206,0,False
100,20,0,False
56,152,0,False
116,75,0,False
107,175,0,False
181,283,0,False
99,77,0,False
63,233,0,False
128,15,0,False
191,28,0,False
76,78,0,False
69,185,0,False
117,77,0,False
42,139,0,False
71,109,0,False
296,293,0,False
63,149,0,False
51,175,0,False
122,129,0,False
80,129,0,False
153,283,0,False
87,279,0,False
77,257,0,False
85,155,0,False
119,243,0,False
176,34,0,False
152,174,0,False
97,197,0,False
158,242,0,False
85,112,0,False
202,45,0,False
156,36,1,False
62,136,1,False
131,237,1,True
134,147,0,True
99,39,0,False
62,179,0,False
182,275,0,False
155,15,0,False
105,157,0,False
63,115,0,True
40,130,0,False
174,39,0,False
183,261,0,False
122,68,0,False
67,172,0,True
39,233,0,False
133,211,0,False
70,153,0,False
62,89,1,False
120,78,1,False
117,112,0,False
193,21,0,False
56,126,0,False
83,174,0,False
66,212,1,False
157,81,0,False
201,57,0,False
117,147,0,False
145,207,0,False
150,58,0,False
76,171,0,False
185,68,0,False
276,267,0,False
113,241,1,False
163,79,1,True
171,264,0,False
96,219,0,False
123,96,0,False
154,243,1,False
141,152,0,False
45,124,0,False
203,115,0,False
126,76,0,False
102,57,0,False
166,48,0,False
164,175,0,False
53,153,1,False
133,237,1,False
119,108,0,False
83,160,1,False
113,209,1,False
53,171,1,False
67,174,1,False
149,87,1,False
69,192,1,False
67,118,0,False
161,105,0,False
51,105,0,False
57,123,0,True
108,142,0,False
39,112,1,False
276,79,-1,False
120,128,0,False
128,204,0,False
176,226,0,False
156,186,0,False
78,187,1,False
57,214,-1,False
165,116,1,False
96,188,0,False
189,89,0,True
151,264,0,False
83,166,0,False
140,89,0,False
102,200,0,False
112,191,1,False
62,114,-1,False
65,181,1,False
51,105,1,False
78,141,0,False
62,172,0,True
176,68,0,False
99,161,0,False
59,136,0,True
76,117,0,True
128,79,0,False
161,81,0,False
166,209,0,False
104,104,0,False
49,155,0,False
52,242,0,False
153,227,0,False
79,125,-1,True
126,143,0,False
80,120,0,False
53,163,0,False
168,237,0,False
199,195,0,False
22,198,-1,False
80,78,-1,False
105,168,0,False
161,106,0,False
153,59,0,False
75,166,0,True
67,127,1,False
103,185,1,False
116,67,0,False
84,259,0,False
149,191,0,False
106,98,0,False
129,117,0,False
84,38,0,False
166,181,0,False
146,105,0,False
108,219,0,False
124,39,0,False
156,197,0,False
144,237,0,False
92,202,0,False
179,92,0,False
172,155,0,False
93,259,0,False
66,193,-1,False
134,88,1,False
44,192,0,True
193,115,1,False
52,148,1,False
162,176,1,False
73,212,1,False
72,257,1,False
72,44,1,False
38,210,0,False
122,254,0,False
127,195,0,False
52,150,0,False
152,133,0,False
74,196,0,False
97,126,0,False
81,179,1,False
67,201,1,False
36,155,0,False
49,187,0,False
49,177,0,False
83,262,0,True
99,213,0,False
92,203,0,False
51,111,0,False
45,253,0,False
191,187,0,False
207,236,0,False
112,141,0,False
66,132,0,False
46,146,-1,False
148,218,1,False
133,128,1,True
68,177,0,False
84,126,0,False
133,266,0,False
106,174,0,False
126,84,0,False
47,226,0,False
82,166,0,False
39,125,0,False
55,136,0,True
133,181,0,False
92,98,0,False
97,258,0,False
50,129,0,False
66,196,0,False
146,171,0,False
130,244,0,False
122,209,0,False
45,121,0,False
122,255,0,False
84,122,0,False
268,36,0,False
152,230,0,False
121,96,0,False
150,217,0,False
81,268,0,False
77,119,0,True
70,123,0,False
81,109,0,True
52,179,0,False
111,101,0,False
97,174,-1,False
74,130,0,False
161,62,1,False
57,169,0,False
44,169,0,False
83,223,0,False
187,188,-1,False
267,173,0,False
75,179,0,False
118,273,0,False
52,183,0,False
201,261,0,True
51,171,0,False
108,28,0,False
183,240,0,False
171,57,0,False
120,201,0,False
93,50,0,False
206,147,0,False
193,225,0,False
201,265,0,False
203,189,1,False
56,149,1,False
210,236,0,False
192,177,1,False
140,66,0,False
200,94,0,False
208,233,0,False
94,162,0,True
153,54,0,False
120,87,-1,True
219,60,-1,False
213,45,0,False
186,94,0,False
133,189,0,True
122,147,0,False
103,179,0,False
211,221,0,False
142,85,1,False
136,121,-1,True
114,156,0,False
169,116,0,False
154,68,0,False
45,107,0,False
207,163,0,False
95,110,0,True
119,99,0,False
199,82,0,False
62,192,1,False
99,195,1,False
77,205,1,False
167,105,0,False
120,193,0,False
192,255,0,False
133,111,-1,False
129,81,1,False
203,57,1,False
67,176,1,False
111,89,0,False
74,111,0,False
128,223,0,False
111,187,0,False
69,110,0,False
49,190,0,False
79,108,0,False
99,119,0,False
90,89,0,False
127,118,0,False
167,33,0,False
91,104,0,False
56,174,0,False
96,216,0,False
131,112,0,False
59,187,0,False
131,153,0,False
112,69,0,False
130,265,0,False
44,174,0,False
55,142,0,False
135,222,0,False
104,159,-1,True
140,55,0,False
135,248,0,False
137,184,0,False
87,118,0,False
110,155,1,True
80,140,0,True
70,139,0,False
189,247,0,False
170,243,0,False
106,134,0,False
113,99,0,False
157,155,0,False
194,21,0,False
195,36,0,False
186,276,0,False
49,172,0,False
69,125,0,False
54,163,0,True
125,143,0,False
89,117,0,True
84,199,0,False
91,105,0,False
49,166,0,False
130,255,1,False
170,234,1,False
42,166,1,False
155,247,1,False
155,145,1,False
67,122,1,False
71,87,1,False
52,152,1,True
104,75,-1,False
151,68,-1,False
75,158,0,True
91,15,0,False
152,254,0,False
205,268,0,False
130,75,0,False
113,166,0,True
69,187,0,False
88,230,0,False
104,91,0,False
62,174,0,False
86,188,0,False
185,230,0,False
62,224,0,False
45,201,1,False
55,123,1,False
45,118,1,False
131,209,0,False
183,247,0,False
152,134,0,False
142,104,0,False
100,188,0,False
83,147,0,True
87,100,0,False
57,171,0,False
55,120,-1,True
70,67,1,False
73,159,1,False
94,206,-1,False
40,182,0,False
132,163,0,False
49,178,0,False
55,168,1,True
136,55,0,False
152,182,0,False
190,260,1,False
146,66,0,False
131,233,0,False
76,233,0,False
42,109,0,False
130,56,0,False
101,252,0,False
113,221,0,False
245,274,0,False
158,266,0,False
134,117,0,False
130,93,0,False
116,105,0,False
51,171,0,True
96,114,0,False
138,214,0,False
146,141,0,False
102,225,0,False
98,54,0,False
86,172,0,False
99,123,-1,False
79,189,0,False
201,148,1,False
53,226,0,False
187,273,0,False
44,194,0,False
51,113,0,True
60,150,0,False
126,279,0,False
80,124,0,False
210,279,0,False
203,246,0,False
103,197,0,False
272,226,0,False
152,266,0,False
125,227,0,False
68,137,0,False
160,287,-1,False
117,53,1,False
162,214,1,True
193,138,0,False
212,127,0,False
185,179,0,False
200,125,0,False
80,179,1,False
129,140,1,False
36,113,0,False
178,46,0,False
65,106,0,False
126,190,0,False
58,112,0,False
141,255,0,False
105,196,0,False
122,54,0,False
78,117,0,False
38,121,0,False
87,231,0,False
107,93,0,True
201,164,0,False
107,271,0,False
75,141,0,True
99,264,0,False
102,181,0,False
194,51,0,False
79,125,0,False
143,21,0,False
110,207,1,False
199,160,1,False
110,227,1,False
43,146,1,False
